pupilId,nr_tasks_per_pupil,total_duration in minutes,average duration per task in minutes,AI-1-v2-1-1,AI-4-v2-1-4,EvalML-1-1,ML-2-1-1,EvalML-1-5,AI-4-v2-1-5,EvalML-1-2,EvalML-1-6,AIClosing-1-1,AIClosing-1-3,AIClosing-1-4,AI-1-v2-1-2,AI-1-v2-1-2_eval,AI-1-v2-1-2_null_answer,AI-1-v2-1-2_unknown,AI-1-v2-1-2_correct_points,AI-1-v2-1-2_incorrect_points,AI-1-v2-1-2_irrelevant_points,AI-1-v2-1-2_rating_content,AI-1-v2-1-2_rating_format,AI-1-v2-1-2_rating_creativity,AI-4-v2-1-3,AI-4-v2-1-3_eval,AI-4-v2-1-3_null_answer,AI-4-v2-1-3_unknown,AI-4-v2-1-3_correct_points,AI-4-v2-1-3_incorrect_points,AI-4-v2-1-3_irrelevant_points,AI-4-v2-1-3_rating_content,AI-4-v2-1-3_rating_format,AI-4-v2-1-3_rating_creativity,ML-2-1-2,ML-2-1-2_eval,ML-2-1-2_null_answer,ML-2-1-2_unknown,ML-2-1-2_correct_points,ML-2-1-2_incorrect_points,ML-2-1-2_irrelevant_points,ML-2-1-2_rating_content,ML-2-1-2_rating_format,ML-2-1-2_rating_creativity,EvalML-1-7,EvalML-1-7_eval,EvalML-1-7_null_answer,EvalML-1-7_unknown,EvalML-1-7_correct_points,EvalML-1-7_incorrect_points,EvalML-1-7_irrelevant_points,EvalML-1-7_rating_content,EvalML-1-7_rating_format,EvalML-1-7_rating_creativity,AIClosing-1-2,AIClosing-1-5,AIClosing-1-5_eval,AIClosing-1-5_null_answer,AIClosing-1-5_unknown,AIClosing-1-5_correct_points,AIClosing-1-5_incorrect_points,AIClosing-1-5_irrelevant_points,AIClosing-1-5_rating_content,AIClosing-1-5_rating_format,AIClosing-1-5_rating_creativity,LimitsML-1-2,LimitsML-1-2_eval,LimitsML-1-2_null_answer,LimitsML-1-2_unknown,LimitsML-1-2_correct_points,LimitsML-1-2_incorrect_points,LimitsML-1-2_irrelevant_points,LimitsML-1-2_rating_content,LimitsML-1-2_rating_format,LimitsML-1-2_rating_creativity,AI-2-v2-1-1,EvalML-1-4,AI-4-v2-1-1,AI-4-v2-1-2,AI-3-v2-1-2,EvalML-1-3,Classification-1-1-1,Clustering-1-1-1,ML-3-1-2,ML-3-1-3,ML-3-1-4,EvalML-1-9,Classification-2-1-8,Impact-1-1-1,EvalML-1-8,LimitsML-1-1,AIClosing-1-6,AIClosing-1-7,AIClosing-1-8,AIClosing-1-8_eval,AIClosing-1-8_null_answer,AIClosing-1-8_unknown,AIClosing-1-8_correct_points,AIClosing-1-8_incorrect_points,AIClosing-1-8_irrelevant_points,AIClosing-1-8_rating_content,AIClosing-1-8_rating_format,AIClosing-1-8_rating_creativity,classId
Mp6MpWeny4dPfhKHe,66,34.666666666666664,0.5252525252525252,73.0,68.0,13.0,65.0,19.0,1.0,1.0,9.0,1.0,71.0,39.0,roboter die von alleine Arbeiten können ohne Menschliche hilfe,pending,,,,,,,,,KI ist Künstliche Intelligenz und kann eigenständig denken und handeln wenn sie dafür programmiert wurde,pending,,,,,,,,,Keine Ahnung vllt Toastbrot,pending,,,,,,,,,Das weiß ich nicht &gt;:,pending,,,,,,,,,100.0,Das es in vielen fällen sogar helfwn kann z.B. wenn man seinen Rucksack oder so verliert kann man mittels der KI die Person ausfindig machen die kihn gefunden hat um ihn zu kontaktieren,pending,,,,,,,,,Das wüsste ich aauch gerne wäre bestimmt lustig,pending,,,,,,,,,"[False, True, False, True]","[True, True, True, False]","[False, True, False, False]","[True, False, True, False, True, True, True]","[False, True, False]","[True, True, False, True, True, False, True, False, True]","[False, True, False]","[False, False, True, True]","[True, False]","[True, False]","[False, True]","[False, True]","[True, False, True]","[False, True]","[True, False, False, True, False, True, True, False]","[False, False, False]",100.0,65.0,Weniger sachen zum schreiben,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
FefCz3MmxDeohgDKC,66,56.4,0.8545454545454545,100.0,64.0,95.0,33.0,83.0,100.0,67.0,71.0,81.0,43.0,52.0,Ich denke das KI ein Programm ist welches auf dem Menschlichen verstande bassiert. Außerdem denke ich das KI denn Altag in vielen Situationen vereinfachen und verbessern wird. ,pending,,,,,,,,,"KI ist ein Programm das sich durch inteligenteez veralten auszeichnen. Man unterscheide jedoch zwischen Allgemeiner und Speziefischer KI. Allgemeine KI bedeutet das die KI ein sehr gutes Allgemeinwissen hat und sich nicht in spezifischen bereichen aus. Das heißt wiederum das die Spezifische KI sich sehr gut in einem Bereich auskennt aber dafür kein großes allge,einwiisen besitzt. ",pending,,,,,,,,,ich weiß noch nicht viel über Maschinelles Lernen,pending,,,,,,,,,"Maschinelles Lernen ein Teilgebiet der künstlichen Intelligenz. Durch das Erkennen von Mustern in vorliegenden Datenbeständen sind IT-Systeme in der Lage, eigenständig Lösungen für Probleme zu finden.",pending,,,,,,,,,95.0,Ich würde einer Person mit angst über eine Zukunft mit der KI sagen das viele altags situationen vermutlich vereinfach und besser Kontrollierbar werden. ,pending,,,,,,,,,Der Algorithmus wurde die Bilder der Seehunde als Hund einsortieren ,pending,,,,,,,,,"[False, True, False, True]","[True, True, True, False]","[False, False, True, False]","[True, True, False, True, True, False, True]","[True, False, False]","[True, False, False, True, False, True, False, False, True]","[True, True, False]","[False, False, False, True]","[True, False]","[True, False]","[False, True]","[True, False]","[True, True, False]","[False, True]","[True, False, True, True, False, True, True, True]","[True, False, False]",100.0,100.0,Ich fand nichts schwewr verständlich und alles war in meinen Augen klar Formuliert.,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
C9xxBNQQJrgNQBdab,66,33.45,0.5068181818181818,44.0,100.0,62.0,74.0,61.0,73.0,83.0,31.0,65.0,53.0,57.0, ,pending,,,,,,,,, ,pending,,,,,,,,, ,pending,,,,,,,,, ,pending,,,,,,,,,74.0, ,pending,,,,,,,,, ,pending,,,,,,,,,"[True, True, False, True]","[True, False, True, False]","[False, True, True, False]","[True, True, False, True, True, False, True]","[True, False, True]","[True, False, False, True, False, True, False, False, True]","[False, True, False]","[False, False, True, True]","[False, True]","[True, False]","[False, True]","[True, False]","[False, True, False]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",59.0,73.0, ,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
SEMp8X5pihAWmtkkB,66,50.583333333333336,0.7664141414141414,72.0,73.0,36.0,70.0,58.0,36.0,70.0,43.0,73.0,27.0,76.0,Für mich ist künstliche Intelligenz wenn ein robotor oder ein system über etwas selbst entscheiden kann oder etwas herausfinden kann mit menschlicher hilfe. Dazu ist Künstliche Intelligenz sehr gefährlich aber sie kann auch sehr hilfreich sein wie zu  beispiel im bereich medizin. Da kann KI nähmlicheine gute behandlung vorschlagen,pending,,,,,,,,,Ki ist eine künstliche intelligenz. man kann dieses ki auf verschiedene art und weise nutzen wie zum beispiel eine gesichtserkennung software. dazu können ki auch eigene entscheidungen treffen.,pending,,,,,,,,,"maschinelles lernen ist eine Untermenge der künstlichen Intelligenz. Der Schwerpunkt liegt dabei auf dem Trainieren von Computern, um aus Daten und Erfahrungen zu lernen und sich stets zu verbessern anstatt explizit dafür programmiert zu werden",pending,,,,,,,,,maschinelles lernen beschreibt den erwerb von wissen durch künstliches verhalten. computer generiert hier selbständiges lernen,pending,,,,,,,,,86.0,ich würde ihm sagen dass ki schon was gutes ist denn man kann damit viele gefahren überwinden zudem kann man damit mehr mobilität erschaffen jedoch ist nicht alles gut denn man kann mit ki auch menschen überwachen,pending,,,,,,,,,nein würde es nicht weil ein seehund andere erkennungsmerkmale als ein normaler hund hat,pending,,,,,,,,,"[True, False, True, True]","[True, False, True, False]","[True, False, True, False]","[False, True, False, False, True, False, True]","[True, True, False]","[False, False, True, True, False, True, True, False, True]","[True, False, True]","[False, False, True, True]","[False, True]","[False, True]","[False, True]","[True, True]","[True, True, False]","[True, False]","[True, True, True, False, True, True, True, True]","[True, True, False]",74.0,92.0,ich fande es gut dass es viele texte gab aber ich würde sagen dasss man nicht zu viele punkte weg nehmen sollte weil man eine sache zu viel angekreuzt hatte,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
TKcP5j7jzMW4PdugJ,66,47.18333333333333,0.7148989898989898,90.0,100.0,74.0,52.0,32.0,100.0,67.0,21.0,61.0,99.0,36.0,"Meiner Meinung nach ist KI eine Art allwissende Software zumindest jenachdem wie man sie Programmiert oder ""erzieht"". Meiner Meinung nach ist die KI aber ein sehr hohes Risiko. Sollte eine KI seine eigene Meinung bilden können würde ich schnell das Ende der Menschheit sehen. So bald KI irgendeine Form von Freiem uneingeschränkten denken hat ist es das Ende der Menschheit. Daher sehe ich KI sehr kritisch.",pending,,,,,,,,,KIs werden in 2 Sachen unterteilt einmal in allgemeine und einmal in Spezifische KI. Jenachdem kann eine KI nur einen kleinen Bereich wie z.B. die Gesichterkennung. Eine Allgeimeine KI ist in vielen Sachen sehr intelligent ,pending,,,,,,,,,Ich würde sagen das ist wie beim Autonomen fahren. Es werden Typische verhalten von Autofahrern genutzt und eingescannt um zu verstehen wie etwas ist. Nur das beim Maschinellen Lernen einige Kriterien hinzugezogen werden.,pending,,,,,,,,,Bei Maschinellem lernen werden zum Beispiel viele Hunde eingescannt um ein Label zu erstellen und um erkennen zu können was ein Hund ist und was nicht. Dabei wird unter verschiedenen Kriterien entschieden,pending,,,,,,,,,100.0,"Solange man die KI richtig ""erzeiht"" kann man dafür sorgen, dass die KI ehr erfolgreich werden wird. Klar gibt es Risiken die wir allerdings bei richtigem einsetzen der KI umgehen werden können. Man sollte den Begriff KI mit vielen Vorteilen aber auch mit einigen Negativen Aspekten.",pending,,,,,,,,,Ich denke diese würden dann Trotzdem nicht als Hunde labeln sondern als Seehunde,pending,,,,,,,,,"[True, True, False, True]","[True, True, True, False]","[False, False, True, False]","[False, False, False, True, True, False, False]","[True, False, True]","[False, False, True, True, False, True, True, False, True]","[False, True, True]","[False, False, True, True]","[False, True]","[True, False]","[False, True]","[True, False]","[True, True, False]","[False, True]","[False, False, True, False, True, False, True, True]","[True, True, False]",100.0,97.0,Die Aufgaben waren bisher sehr gut!,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
QT8e4HuxCYEqG7Zak,66,34.96666666666667,0.5297979797979798,50.0,100.0,58.0,38.0,74.0,75.0,65.0,57.0,41.0,78.0,32.0, ,pending,,,,,,,,, ,pending,,,,,,,,, ,pending,,,,,,,,, ,pending,,,,,,,,,100.0, ,pending,,,,,,,,, ,pending,,,,,,,,,"[True, True, False, True]","[True, False, True, True]","[True, True, True, True]","[True, True, False, True, True, False, True]","[True, True, False]","[True, True, False, True, False, True, False, True, False]","[True, False, True]","[False, False, True, False]","[True, False]","[False, True]","[False, True]","[True, True]","[True, False, True]","[False, True]","[True, True, True, True, False, True, False, True]","[False, True, False]",100.0,72.0, ,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
G66Wv3oL3owcko7Nv,66,40.016666666666666,0.6063131313131312,82.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,"Mit <strong>Künstlicher Intelligenz</strong> werden Technologien beschrieben, die kognitive Kompetenzen imitieren, zu denen bisher nur Menschen fähig waren. Dazu zählt zum Beispiel strategisches Denken oder sprachliche Fähigkeiten.",pending,,,,,,,,,.,pending,,,,,,,,,.,pending,,,,,,,,,.,pending,,,,,,,,,100.0,"<strong>Künstliche Intelligenz</strong> wird sich in vielen Bereichen durchsetzen, weil sie einen entscheidenden ökonomischen Faktor aufweist: Sie verbilligt Prognosen. Im Unterschied zur „Datenverarbeitung“ schaut KI in die <strong>Zukunft</strong>. KI <strong>kann</strong> die Bewegung eines Autos prognostizieren und seine Kollisionswahrscheinlichkeit reduzieren.",pending,,,,,,,,,.,pending,,,,,,,,,"[True, True, True, True]","[True, True, True, True]","[True, False, True, True]","[True, False, False, False, False, False, True]","[False, False, True]","[False, True, True, False, False, True, True, False, False]","[True, True, True]","[False, True, False, False]","[True, False]","[True, False]","[True, False]","[True, False]","[True, False, False]","[False, True]","[False, False, False, False, False, False, False, False]","[True, True, False]",1.0,1.0,Alles unnötg.,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
FdyNetQZ2fDpfTejW,66,29.633333333333333,0.448989898989899,23.0,34.0,13.0,16.0,3.0,5.0,19.0,49.0,100.0,32.0,26.0,"das ist eine Künstliche Intilligenz, die immer mehr lernt und dadurch schlauer wird.",pending,,,,,,,,,Kis sind programme die dinge alleine erledigen können.,pending,,,,,,,,,nein weiß ich nicht,pending,,,,,,,,,ich habe keine ahnung,pending,,,,,,,,,54.0,mit Ki kann man schneller verbrecher fangen und man ist produktiver in den Fabriken,pending,,,,,,,,,nein,pending,,,,,,,,,"[False, False, False, True]","[True, False, True, False]","[True, False, True, False]","[False, True, False, True, False, False, False]","[False, False, True]","[True, True, False, True, False, True, True, True, True]","[True, True, True]","[False, False, True, False]","[True, False]","[True, False]","[False, True]","[True, False]","[True, True, False]","[False, True]","[False, False, False, False, False, False, True, False]","[False, True, False]",55.0,67.0,nein,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
Y3Y5GohuzCmDTGNKY,30,22.583333333333332,0.7527777777777778,100.0,100.0,,100.0,,1.0,,,,,,"Eine künstliche Intelligenz ist zum Beispiel eine Alexa, ein Handy, ein Computer, Siri oder Jarvis aus Iron Man",correct,,,,,,3.0,3.0,3.0,Eine KI ist sehr Intelliegent aber nicht menschlich.Es gibt drei verschiedene Arten z.B. die Gesichtserkenunng,correct,,,,,,2.0,2.0,2.0,"<span style=""color: rgb(77, 81, 86);"">Maschinelles Lernen ist ein Oberbegriff für die „künstliche“ Generierung&nbsp;</span>",pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[True, False, False, True]","[True, False, False, True, True, False, True]","[False, True, True]",[],"[False, True, True]",[],"[True, False]","[True, False]","[True, False]",[],"[True, True, True]",[],[],[],,,,,,,,,,,,,SwfuMxSGoy4aKziD8
GTamwLnAsJz5B5CyS,66,49.95,0.7568181818181818,59.0,45.0,41.0,19.0,11.0,22.0,34.0,9.0,38.0,45.0,50.0,Künstliche Intelligenz ist zum beispiel ein Roboter oder Siri bei IOS oder Alexa von amazon.Es gibt auch Bixby von samsung.,correct,,,,,,3.0,3.0,3.0,Kl sind wesen die aus erfahrungen lernen und sie treffen eigenständige entscheidungen.,correct,,,,,,3.0,3.0,3.0,"Wir wissen nicht, was mechanisches lernen ist, aber ich kann mir vorstellen das es so etwas wie ein taschenrechner ist.?",correct,,,,,,3.0,3.0,3.0,Mechanisches lernen ist so wie eine Kl. Es Ist intelligent und man lernt aus Fehlern. ,correct,,,,,,2.0,3.0,3.0,57.0,"""Die Kl wird nicht die komplette Welt einnehmen, sie wird langsam entwickelt und das steigert sich dann. Man braucht keine Angst davor haben, aber wenn es überhand nehmen würde, fände ich das auch nicht okay!""",correct,,,,,,2.0,2.0,2.0,der Algorithmus würde keinen Hund erkennen weil es ja ein komplett anders Tier ist .,correct,,,,,,4.0,4.0,4.0,"[True, True, False, False]","[True, True, False, False]","[True, False, True, True]","[True, False, False, True, False, True, True]","[True, False, True]","[True, False, False, True, True, False, True, False, True]","[False, False, True]","[False, False, True, True]","[True, False]","[False, True]","[False, True]","[False, False]","[False, False, True]","[False, True]","[True, False, True, False, True, True, False, True]","[False, True, False]",50.0,71.0,Ich fande einzelne aufgaben ein wenig schwer und nicht gut davor erklärt. Die Tipps sind nicht sinnvoll.,correct,,,,,,4.0,4.0,4.0,SwfuMxSGoy4aKziD8
8jxQibGAdG7f9fjZj,54,58.016666666666666,1.0743827160493826,31.0,69.0,44.0,25.0,55.0,49.0,55.0,56.0,,,,"Eine künstliche Intelligenz ist wenn sie nicht echt ist, z.B: ein Roboter oder Hologramm.Sie hat begrenztes wissen",correct,,,,,,3.0,3.0,3.0,KI gibt es in verschiedenen Formen: in spezifischer und allgemeiner KI. Sie sind sehr schlau und haben ein intelligentes Verhalten und sind selbständig. Die meisten KI´s sind nur in einer Sache gut und gehören deshalb zur spezifischer KI.<br><br>,correct,,,,,,4.0,4.0,4.0,Wir wissen es noch nicht.,correct,,,,,,3.0,3.0,3.0,"<br><br><span style=""color: rgb(48, 48, 48);"">Machinelles Learning ist eine künstlichen Intelligenz. Mithilfe des maschinellen Lernens werden IT-Systeme in die Lage versetzt, auf Basis vorhandener Datenbestände und Algorithmen Muster und Gesetzmäßigkeiten zu erkennen und Lösungen zu entwickeln. Es wird quasi künstliches Wissen aus Erfahrungen generiert. Die aus den Daten gewonnenen Erkenntnisse lassen sich verallgemeinern und für neue Problemlösungen oder für die Analyse von bisher unbekannten Daten verwenden.</span>",pending,,,,,,,,,,,,,,,,,,,,Wir denken es würde nicht damit durchgehen.,false,,,,,,0.0,0.0,0.0,"[True, True, False, True]","[True, False, True, False]","[False, True, True, False]","[False, True, True, False, True, False, False]","[True, False, True]","[True, False, False, True, False, True, True, False, True]","[False, True, True]","[False, True, True, True]","[True, False]","[True, False]","[False, True]","[True, False]","[True, True, False]","[True, False]","[False, False, False, False, True, False, True, False]","[False, True, True]",,,,,,,,,,,,,SwfuMxSGoy4aKziD8
p6rqDWboxMdrMYYhm,66,23.35,0.3537878787878788,100.0,68.0,46.0,68.0,34.0,100.0,64.0,70.0,36.0,67.0,77.0,Künstliche Inteligenz sind Roboter mit Gehirnen aus Technick.,correct,,,,,,5.0,5.0,5.0,ki ist künstliche intelligenz und kann viele sachen die der Mensch auch Kann und Kann dadurch den Menschen etwas erleichtern,correct,,,,,,3.0,3.0,3.0,Ich weis noch nicht so viel.,correct,,,,,,3.0,3.0,3.0,???,correct,,,,,,0.0,0.0,0.0,100.0,solange wir nicht zu viel durch ki ersetzt werden besteht noch keine gefahr aber es entsteht immer mehr davon. ,correct,,,,,,1.0,1.0,1.0,es würden viele beschwerden kommen weil sie Hunde und Keine Seehunde sehen wollen.,correct,,,,,,3.0,3.0,3.0,"[True, True, True, True]","[True, True, True, False]","[True, True, False, False]","[True, False, True, True, False, True, False]","[False, True, True]","[True, False, True, True, True, True, True, True, True]","[True, True, False]","[False, False, True, True]","[True, False]","[False, True]","[True, False]","[True, True]","[False, True, True]","[False, True]","[True, False, True, False, True, False, False, True]","[True, True, True]",100.0,100.0,ich fand es sehr lustig,correct,,,,,,4.0,4.0,4.0,SwfuMxSGoy4aKziD8
iw9PMBZxHo8Jjyhw5,66,58.483333333333334,0.8861111111111111,84.0,75.0,65.0,76.0,64.0,1.0,52.0,66.0,64.0,65.0,55.0,eine Künstliche Intelligenz ist z.B. Alexa oder Siri sie haben ein zugriff auf das Internet und können fast alle fragen beantworten.,correct,,,,,,4.0,4.0,4.0,KI bedeutet Künstliche Intiligenz,correct,,,,,,3.0,3.0,3.0,Ich weißt noch nichts.,correct,,,,,,3.0,3.0,3.0,"z.B <span style=""color: rgb(33, 37, 41);"">Mit Hilfe von&nbsp;Machinenellem lernen kann die Datenanalyse auf vielfältige Art und Weise automatisiert werden</span>",pending,,,,,,,,,78.0,Das eine KI nicht einfach so besser als der Mensch werden kann da der Mensch sie programmiert.,correct,,,,,,3.0,3.0,3.0,Er würde warscheinlich die Hunde nicht erkennen,false,,,,,,0.0,0.0,0.0,"[True, True, True, True]","[True, False, True, False]","[False, False, True, True]","[False, False, False, True, True, False, True]","[True, True, False]","[True, False, False, True, False, True, False, False, True]","[True, False, True]","[False, True, True, False]","[False, True]","[True, False]","[False, True]","[True, True]","[True, False, False]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",87.0,100.0,"Alles war eigentlich relativ gut, aber manchmal was es sehr sehr kiffilig",correct,,,,,,4.0,4.0,4.0,SwfuMxSGoy4aKziD8
hpxopbQMRwF8CsW3i,66,45.016666666666666,0.682070707070707,74.0,51.0,54.0,23.0,68.0,58.0,58.0,81.0,58.0,71.0,100.0,eine KI ist z.B Google Assistant oder Siri,correct,,,,,,5.0,5.0,5.0,eine KI ist eine Künstliche Intilligens wie z.B Siri.es gibt verschiedene arten von KI z.B spezifische KI und allgemeine KI<br>,correct,,,,,,4.0,3.0,3.0,Ich weiß es nicht,correct,,,,,,3.0,3.0,3.0,Maschinelles lernen ist z.B überwachtes lernen das mithilfe einer KI ausgeführt wird,false,,,,,,2.0,3.0,3.0,100.0,er sollte der KI eine chance geben da KIs oft sehr nützlich sind,correct,,,,,,3.0,3.0,3.0,"Dann müsste man einfach die regel ""die müssen 4 pfoten haben"" gegen""sie müssen 3 flossen haben""",false,,,,,,0.0,0.0,0.0,"[True, True, False, True]","[True, False, True, False]","[True, False, True, False]","[True, False, True, False, False, True, True]","[True, False, False]","[False, True, True, True, False, True, True, False, True]","[False, True, False]","[False, False, True, True]","[True, False]","[True, False]","[False, True]","[True, False]","[True, True, False]","[False, True]","[True, False, True, False, True, True, False, True]","[True, False, True]",100.0,100.0,Alles fande ich so gut,correct,,,,,,4.0,4.0,4.0,SwfuMxSGoy4aKziD8
aMC2BqF5wkkuAJnFT,66,55.083333333333336,0.8345959595959597,97.0,92.0,67.0,78.0,59.0,87.0,100.0,1.0,76.0,22.0,52.0,"KI ist ein ""Programm"" was z.B. einem Roboter Grundwissen aneignet, welches er dann durch üben und trainieren verbessern kann, er lernt also. Mit einem KI Roboter werden z.B. Pakete verpackt und der Roboter lernt, besser zu sein.",correct,,,,,,5.0,5.0,5.0,"KI ist ein Programm, das unterschiedliche Sachen ausführt. Sie lernt dazu, indem sie arbeitet. Es gibt allgemeine KI, welche viele Sachen kann und spezifische KI, die sich auf was spezialisiert.",correct,,,,,,4.0,4.0,4.0,"Hab falsch abgestimmt, bin mir nicht sicher.",correct,,,,,,3.0,3.0,3.0,"Maschinelles lernen ist, wenn Maschinen mit KI durch ausführen ihrer Aufgabe lernen.",correct,,,,,,3.0,3.0,3.0,100.0,"KI kann gut sein, da sie viele Sachen für uns übernehmen kann, allerdings birgt sie auch Risiken, da sie vielleicht falsch arbeitet oder zu schlau wird.",correct,,,,,,3.0,3.0,3.0,Dann würde die KI durcheinander kommen.,false,,,,,,0.0,0.0,0.0,"[False, True, False, True]","[True, True, True, False]","[False, True, True, True]","[True, True, True, False, True, True, False]","[False, True, True]","[True, False, False, True, False, True, True, True, True]","[False, True, True]","[True, False, False, False]","[True, False]","[False, True]","[True, False]","[True, True]","[True, False, True]","[False, True]","[True, True, False, True, False, True, False, True]","[True, True, False]",34.0,45.0,"Man könnte evtl. den Fehler beheben, dass manchmal die Grafiken nicht angezeigt werden.",correct,,,,,,3.0,3.0,3.0,SwfuMxSGoy4aKziD8
vWpXDC4vwRfTmxuAe,54,58.083333333333336,1.0756172839506173,33.0,53.0,57.0,64.0,53.0,49.0,47.0,53.0,,,,Ich denke Künstliche Intelligenz ist sowas ähnliches wie ein Programm.,correct,,,,,,3.0,3.0,3.0,gesichts erkennung ist KI,correct,,,,,,2.0,2.0,2.0,wir wissen noch nicht wirklich etwas darüber,correct,,,,,,3.0,3.0,3.0,ist z.b. gesichts erkennung,pending,,,,,,,,,,,,,,,,,,,,ich denke nucht da diese eine flosse haben.,false,,,,,,0.0,0.0,0.0,"[True, False, True, True]","[True, False, True, False]","[True, False, True, False]","[False, True, False, False, True, False, False]","[True, True, False]","[True, True, False, True, False, True, False, True, True]","[False, True, True]","[False, True, True, False]","[False, True]","[True, False]","[False, True]","[True, True]","[True, False, True]","[False, True]","[True, False, True, True, False, False, False, False]","[True, True, False]",,,,,,,,,,,,,SwfuMxSGoy4aKziD8
8GjW6ruj9g24s5PpB,66,39.25,0.5946969696969697,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,49.0,k.i steht für künstlich intiigens selbstlernendes intiligentez computersystem eine ki kann einfache aufgaben übernehmen,correct,,,,,,3.0,3.0,3.0,ein intiligenter computer,correct,,,,,,2.0,2.0,2.0,Keine Ahnung,correct,,,,,,3.0,3.0,3.0,es sammelt keine Erfahrung sondern konzentriert sich auf eine sache,false,,,,,,0.0,0.0,0.0,100.0,Die Sorgen sind Berechtigt aber Gefahren können sicc erst bilden wenn KI weiter entwickelt ist weil KI nicht selbst lernt konnen sich keine probleme,false,,,,,,0.0,0.0,0.0,der Algorithmus würde nicht mehr funktiopnieren,false,,,,,,0.0,0.0,0.0,"[True, True, False, True]","[True, False, True, False]","[True, True, True, False]","[True, True, False, True, True, True, True]","[True, False, True]","[False, False, True, True, False, True, True, False, True]","[False, True, True]","[True, False, False, True]","[True, False]","[True, False]","[True, False]","[True, True]","[True, True, False]","[False, True]","[False, True, True, True, False, True, False, True]","[True, False, False]",72.0,74.0,NOP,correct,,,,,,0.0,0.0,0.0,SwfuMxSGoy4aKziD8
hxfGmAM3fiXFmT2ju,50,39.38333333333333,0.7876666666666666,1.0,1.0,31.0,1.0,18.0,1.0,29.0,41.0,,,,ich finde ki gut weil man nicht viel machen muss,correct,,,,,,3.0,3.0,3.0,KI kann was lernen und wird mit der Zeit immer schlauer.,correct,,,,,,3.0,3.0,2.0,Wir wissen leider nichts.,correct,,,,,,3.0,3.0,3.0, Maschineles lernen ist wenn eine maschine von sich aus was lernt.,pending,,,,,,,,,,,,,,,,,,,,Der Algorithmus würde denken es wäre ein Hund.,correct,,,,,,3.0,3.0,3.0,"[True, False, True, True]","[True, False, True, True]","[True, True, False, False]","[False, True, True, False, True, True, False]","[True, True, False]","[True, True, False, True, True, False, True, True, False]","[False, True, True]","[True, False, False, True]","[True, False]","[False, True]","[False, True]","[True, True]","[False, True, True]","[False, True]","[True, False, False, True, False, True, False, True]","[True, False, True]",,,,,,,,,,,,,SwfuMxSGoy4aKziD8
